wk_ending,state,deaths_st,cases_st,pop_st,deaths_pc_st,cases_pc_st,st_code,wk_tests,tests_pc,cum_all_doses,cum_1st_doses,wk_all_doses,wk_1st_doses,curr_date
2020-06-16,Arizona,568,20775,428159,0.0013266099743319654,0.0013266099743319654,AZ,3187396,0.4319848641117627,NA,NA,NA,NA,NA
2020-06-16,Arkansas,43,1977,39192,0.0010971626862625026,0.0010971626862625026,AR,1328429,0.43712701546561367,NA,NA,NA,NA,NA
2020-06-16,California,2960,75162,658537,0.004494811984748009,0.004494811984748009,CA,19133029,0.47907427856025037,NA,NA,NA,NA,NA
2020-06-16,Colorado,364,6401,87253,0.004171776328607613,0.004171776328607613,CO,1995117,0.34130643414711753,NA,NA,NA,NA,NA
2020-06-16,Connecticut,1350,16359,356528,0.003786518870888121,0.003786518870888121,CT,2519201,0.7070290310630128,NA,NA,NA,NA,NA
2020-06-16,Delaware,269,4428,194752,0.0013812438383174498,0.0013812438383174498,DE,660849,0.6723495388622386,NA,NA,NA,NA,NA
2020-06-16,District of Columbia,520,9818,235249,0.0022104238487730024,0.0022104238487730024,DC,439971,0.6234100225434255,NA,NA,NA,NA,NA
2020-06-16,Florida,847,22741,311271,0.0027211015481686377,0.0027211015481686377,FL,11285237,0.51312858636839,NA,NA,NA,NA,NA
2020-06-16,Georgia,295,5451,65946,0.004473356989051648,0.004473356989051648,GA,4197240,0.3909464330622852,NA,NA,NA,NA,NA
2020-06-16,Hawaii,11,501,202267,5.438356232109044e-5,5.438356232109044e-5,HI,468939,0.3319475610360376,NA,NA,NA,NA,NA
2020-06-16,Idaho,26,915,38849,6.692578959561379e-4,6.692578959561379e-4,ID,432580,0.23687957243615018,NA,NA,NA,NA,NA
2020-06-16,Illinois,4253,85538,121844,0.03490528872985128,0.03490528872985128,IL,8167313,0.64514269690435,NA,NA,NA,NA,NA
2020-06-16,Indiana,680,10834,71619,0.00949468716402072,0.00949468716402072,IN,3076794,0.45613556005248057,NA,NA,NA,NA,NA
2020-06-16,Iowa,163,5199,31238,0.005218003713425955,0.005218003713425955,IA,1528180,0.48058241740962626,NA,NA,NA,NA,NA
2020-06-16,Kansas,76,1863,27227,0.0027913468248429866,0.0027913468248429866,KS,908864,0.3122857653348727,NA,NA,NA,NA,NA
2020-06-16,Kentucky,176,3363,36620,0.00480611687602403,0.00480611687602403,KY,2014439,0.4476839515611075,NA,NA,NA,NA,NA
2020-06-16,Louisiana,522,8468,70436,0.007410983020046567,0.007410983020046567,LA,3474484,0.7479761817626013,NA,NA,NA,NA,NA
2020-06-16,Maine,57,1450,74678,7.6327700259782e-4,7.6327700259782e-4,ME,486612,0.3615809301599804,NA,NA,NA,NA,NA
2020-06-16,Maryland,698,17499,232526,0.003001814850812382,0.003001814850812382,MD,3337034,0.5485727718670682,NA,NA,NA,NA,NA
2020-06-16,Massachusetts,1765,22127,405441,0.004353284448292106,0.004353284448292106,MA,6281567,0.9003765444485853,NA,NA,NA,NA,NA
2020-06-16,Michigan,2675,21805,114791,0.02330322063576413,0.02330322063576413,MI,5696335,0.5670816326530612,NA,NA,NA,NA,NA
2020-06-16,Minnesota,724,10323,63366,0.011425685698955275,0.011425685698955275,MN,2872606,0.5039067337698903,NA,NA,NA,NA,NA
2020-06-16,Mississippi,75,1349,35430,0.0021168501270110076,0.0021168501270110076,MS,1541507,0.5156818075376515,NA,NA,NA,NA,NA
2020-06-16,Missouri,503,5653,56155,0.008957350191434423,0.008957350191434423,MO,1891624,0.30662039430921323,NA,NA,NA,NA,NA
2020-06-16,Montana,6,188,18427,3.2560916047104794e-4,3.2560916047104794e-4,MT,408840,0.37620081710773307,NA,NA,NA,NA,NA
2020-06-16,Nebraska,68,5850,20362,0.0033395540713093016,0.0033395540713093016,NE,1124698,0.5760090547329929,NA,NA,NA,NA,NA
2020-06-16,Nevada,380,9157,162113,0.002344043969330035,0.002344043969330035,NV,1729895,0.5509816349541033,NA,NA,NA,NA,NA
2020-06-16,New Hampshire,209,2981,113309,0.0018445136749949253,0.0018445136749949253,NH,781421,0.5698603463992707,NA,NA,NA,NA,NA
2020-06-16,New Jersey,1859,19326,386182,0.004813792460549689,0.004813792460549689,NJ,7522738,0.8417925445668752,NA,NA,NA,NA,NA
2020-06-16,New Mexico,151,2949,59909,0.0025204894089368877,0.0025204894089368877,NM,1813854,0.8651241987179488,NA,NA,NA,NA,NA
2020-06-16,New York,7086,65127,303961,0.02331220123634282,0.02331220123634282,NY,20048398,1.0312696689899952,NA,NA,NA,NA,NA
2020-06-16,North Carolina,129,7512,102824,0.001254570917295573,0.001254570917295573,NC,4058229,0.3824224691148616,NA,NA,NA,NA,NA
2020-06-16,North Dakota,62,2067,13855,0.004474918801876579,0.004474918801876579,ND,880505,1.1559385760965601,NA,NA,NA,NA,NA
2020-06-16,Ohio,316,7289,129878,0.002433052557015045,0.002433052557015045,OH,3981802,0.33894311226878454,NA,NA,NA,NA,NA
2020-06-16,Oklahoma,64,1729,50088,0.001277751157961987,0.001277751157961987,OK,1735022,0.4387107377832619,NA,NA,NA,NA,NA
2020-06-16,Oregon,68,1598,110993,6.126512482769183e-4,6.126512482769183e-4,OR,1707370,0.3969621654045835,NA,NA,NA,NA,NA
2020-06-16,Pennsylvania,1518,24591,185536,0.008181700586409107,0.008181700586409107,PA,4717988,0.3679919506430906,NA,NA,NA,NA,NA
2020-06-16,Rhode Island,711,12363,151337,0.004698124054263003,0.004698124054263003,RI,1426786,1.3509184214512953,NA,NA,NA,NA,NA
2020-06-16,South Carolina,74,3072,107264,6.898866348448687e-4,6.898866348448687e-4,SC,1732126,0.33245542312047754,NA,NA,NA,NA,NA
2020-06-16,South Dakota,54,3488,13009,0.004150972403720501,0.004150972403720501,SD,502030,0.555941295221516,NA,NA,NA,NA,NA
2020-06-16,Tennessee,155,7104,70403,0.0022016107268156187,0.0022016107268156187,TN,4143436,0.6007086543396379,NA,NA,NA,NA,NA
2020-06-16,Texas,453,17707,113265,0.003999470268838564,0.003999470268838564,TX,10898909,0.36980177997645247,NA,NA,NA,NA,NA
2020-06-16,Utah,96,7616,86647,0.0011079437256915992,0.0011079437256915992,UT,2162262,0.6588004094914263,NA,NA,NA,NA,NA
2020-06-16,Vermont,39,573,38999,0.0010000256416831201,0.0010000256416831201,VT,391408,0.6232006126793417,NA,NA,NA,NA,NA
2020-06-16,Virginia,428,13103,63226,0.0067693670325499,0.0067693670325499,VA,3379133,0.39172858068607186,NA,NA,NA,NA,NA
2020-06-16,Washington,597,8899,185729,0.0032143607083438774,0.0032143607083438774,WA,3447755,0.4421842736401996,NA,NA,NA,NA,NA
2020-06-16,West Virginia,20,399,31441,6.361120829490156e-4,6.361120829490156e-4,WV,875590,0.49243843043299756,NA,NA,NA,NA,NA
2020-06-16,Wisconsin,382,9658,78681,0.004855047597259821,0.004855047597259821,WI,3440478,0.5879400179433503,NA,NA,NA,NA,NA
2020-06-16,Wyoming,17,310,23150,7.343412526997841e-4,7.343412526997841e-4,WY,244009,0.43033199594374144,NA,NA,NA,NA,NA
2020-06-23,Alabama,132,3412,71060,0.0018575851393188853,0.0018575851393188853,AL,2349008,0.4785475347449996,NA,NA,NA,NA,NA
2020-06-23,Alaska,6,407,22454,2.6721296873608263e-4,2.6721296873608263e-4,AK,601265,0.8191598932972934,NA,NA,NA,NA,NA
2020-06-23,Arizona,663,33883,428159,0.0015484901637008682,0.0015484901637008682,AZ,3958382,0.5364758914086758,NA,NA,NA,NA,NA
2020-06-23,Arkansas,53,2680,39192,0.0013523167993468054,0.0013523167993468054,AR,1689204,0.5558420533070089,NA,NA,NA,NA,NA
2020-06-23,California,3171,88512,658537,0.004815219190417547,0.004815219190417547,CA,22690503,0.5681503098591549,NA,NA,NA,NA,NA
2020-06-23,Colorado,369,6700,87253,0.0042290809485060685,0.0042290809485060685,CO,2296421,0.3928507765762899,NA,NA,NA,NA,NA
2020-06-23,Connecticut,1367,16522,356528,0.0038342009603733788,0.0038342009603733788,CT,2872651,0.8062269160389326,NA,NA,NA,NA,NA
2020-06-23,Delaware,275,4697,194752,0.0014120522510680249,0.0014120522510680249,DE,786180,0.7998616332365105,NA,NA,NA,NA,NA
2020-06-23,District of Columbia,537,10094,235249,0.0022826877053675042,0.0022826877053675042,DC,538857,0.7635249925965181,NA,NA,NA,NA,NA
2020-06-23,Florida,902,26822,311271,0.0028977964538938737,0.0028977964538938737,FL,12935657,0.5881715545855499,NA,NA,NA,NA,NA
2020-06-23,Georgia,304,6636,65946,0.004609832287022716,0.004609832287022716,GA,4789038,0.44606868415905215,NA,NA,NA,NA,NA
2020-06-23,Hawaii,11,571,202267,5.438356232109044e-5,5.438356232109044e-5,HI,530495,0.3755211688339268,NA,NA,NA,NA,NA
2020-06-23,Idaho,26,1307,38849,6.692578959561379e-4,6.692578959561379e-4,ID,494850,0.27097844657642267,NA,NA,NA,NA,NA
2020-06-23,Illinois,4439,87784,121844,0.036431830865697123,0.036431830865697123,IL,9329428,0.7369391059819743,NA,NA,NA,NA,NA
2020-06-23,Indiana,695,10977,71619,0.009704128792638825,0.009704128792638825,IN,3609072,0.535045920523027,NA,NA,NA,NA,NA
2020-06-23,Iowa,168,5582,31238,0.005378065177027979,0.005378065177027979,IA,1753405,0.5514112300894697,NA,NA,NA,NA,NA
2020-06-23,Kansas,81,1899,27227,0.002974988063319499,0.002974988063319499,KS,1037221,0.3563892439423302,NA,NA,NA,NA,NA
2020-06-23,Kentucky,185,3651,36620,0.005051884216275259,0.005051884216275259,KY,2202518,0.48948216432687586,NA,NA,NA,NA,NA
2020-06-23,Louisiana,529,8888,70436,0.007510364018399682,0.007510364018399682,LA,4150982,0.8936105812907142,NA,NA,NA,NA,NA
2020-06-23,Maine,58,1554,74678,7.766678272047993e-4,7.766678272047993e-4,ME,556582,0.41357269707755295,NA,NA,NA,NA,NA
2020-06-23,Maryland,725,18080,232526,0.0031179308980501105,0.0031179308980501105,MD,3843450,0.631822157050987,NA,NA,NA,NA,NA
2020-06-23,Massachusetts,1812,22389,405441,0.004469207603572407,0.004469207603572407,MA,6886099,0.9870279219103861,NA,NA,NA,NA,NA
2020-06-23,Michigan,2690,22245,114791,0.023433892901011402,0.023433892901011402,MI,6343679,0.6315260328521652,NA,NA,NA,NA,NA
2020-06-23,Minnesota,751,10988,63366,0.011851781712590348,0.011851781712590348,MN,3414206,0.5989131102133609,NA,NA,NA,NA,NA
2020-06-23,Mississippi,77,1589,35430,0.0021732994637313013,0.0021732994637313013,MS,1706358,0.5708295698600991,NA,NA,NA,NA,NA
2020-06-23,Missouri,555,5941,56155,0.009883358561125457,0.009883358561125457,MO,2004002,0.32483616376005586,NA,NA,NA,NA,NA
2020-06-23,Montana,6,213,18427,3.2560916047104794e-4,3.2560916047104794e-4,MT,485922,0.44712908093783355,NA,NA,NA,NA,NA
2020-06-23,Nebraska,83,6461,20362,0.004076220410568707,0.004076220410568707,NE,1286458,0.6588537158719021,NA,NA,NA,NA,NA
2020-06-23,Nevada,402,11186,162113,0.0024797517780807215,0.0024797517780807215,NV,1962477,0.6250603568539269,NA,NA,NA,NA,NA
2020-06-23,New Hampshire,224,3145,113309,0.001976895039229011,0.001976895039229011,NH,894309,0.6521852324521422,NA,NA,NA,NA,NA
2020-06-23,New Jersey,1868,19424,386182,0.0048370975343231945,0.0048370975343231945,NJ,8533562,0.9549035032456524,NA,NA,NA,NA,NA
2020-06-23,New Mexico,161,3155,59909,0.002687409237343304,0.002687409237343304,NM,2018623,0.9627895108363859,NA,NA,NA,NA,NA
2020-06-23,New York,7135,65872,303961,0.023473406127759812,0.023473406127759812,NY,23225761,1.1947100640415627,NA,NA,NA,NA,NA
2020-06-23,North Carolina,143,9261,102824,0.0013907259005679607,0.0013907259005679607,NC,4883757,0.46021513583806856,NA,NA,NA,NA,NA
2020-06-23,North Dakota,65,2146,13855,0.004691447130999639,0.004691447130999639,ND,1034708,1.3583783081251322,NA,NA,NA,NA,NA
2020-06-23,Ohio,334,8029,129878,0.002571644158364003,0.002571644158364003,OH,4614676,0.3928152744792598,NA,NA,NA,NA,NA
2020-06-23,Oklahoma,66,2483,50088,0.001317680881648299,0.001317680881648299,OK,1951680,0.49349401489827605,NA,NA,NA,NA,NA
2020-06-23,Oregon,68,1893,110993,6.126512482769183e-4,6.126512482769183e-4,OR,2027546,0.47140283044530573,NA,NA,NA,NA,NA
2020-06-23,Pennsylvania,1564,25335,185536,0.008429630907209383,0.008429630907209383,PA,5380806,0.41969019335616065,NA,NA,NA,NA,NA
2020-06-23,Rhode Island,734,12712,151337,0.004850102750814407,0.004850102750814407,RI,1577360,1.493485835479473,NA,NA,NA,NA,NA
2020-06-23,South Carolina,80,3822,107264,7.458233890214797e-4,7.458233890214797e-4,SC,2053624,0.3941621082128942,NA,NA,NA,NA,NA
2020-06-23,South Dakota,55,3537,13009,0.004227842263048658,0.004227842263048658,SD,568314,0.6293433086718337,NA,NA,NA,NA,NA
2020-06-23,Tennessee,166,8268,70403,0.0023578540687186626,0.0023578540687186626,TN,4729340,0.6856520692764709,NA,NA,NA,NA,NA
2020-06-23,Texas,520,24421,113265,0.004591003399108286,0.004591003399108286,TX,12847714,0.4359250550516926,NA,NA,NA,NA,NA
2020-06-23,Utah,105,9207,86647,0.0012118134499751866,0.0012118134499751866,UT,2428739,0.739990920502602,NA,NA,NA,NA,NA
2020-06-23,Vermont,39,590,38999,0.0010000256416831201,0.0010000256416831201,VT,452870,0.7210605339290291,NA,NA,NA,NA,NA
2020-06-23,Virginia,445,13579,63226,0.007038243760478284,0.007038243760478284,VA,3861861,0.4476891937478916,NA,NA,NA,NA,NA
2020-06-23,Washington,604,9454,185729,0.003252050029882248,0.003252050029882248,WA,3913825,0.5019590617024279,NA,NA,NA,NA,NA
2020-06-23,West Virginia,20,438,31441,6.361120829490156e-4,6.361120829490156e-4,WV,1019552,0.5734037467591264,NA,NA,NA,NA,NA
2020-06-23,Wisconsin,397,10406,78681,0.005045690827518714,0.005045690827518714,WI,4001102,0.6837445208698253,NA,NA,NA,NA,NA
2020-06-23,Wyoming,19,339,23150,8.207343412526998e-4,8.207343412526998e-4,WY,278330,0.49086019134958775,NA,NA,NA,NA,NA
2020-06-30,Alabama,140,4390,71060,0.0019701660568533634,0.0019701660568533634,AL,2673953,0.5447463849309989,NA,NA,NA,NA,NA
2020-06-30,Alaska,6,492,22454,2.6721296873608263e-4,2.6721296873608263e-4,AK,732115,0.9974291623183588,NA,NA,NA,NA,NA
2020-06-30,Arizona,771,48592,428159,0.0018007329052991995,0.0018007329052991995,AZ,4913881,0.6659737968066637,NA,NA,NA,NA,NA
2020-06-30,Arkansas,58,3578,39192,0.0014798938558889569,0.0014798938558889569,AR,2015552,0.6632286936492268,NA,NA,NA,NA,NA
2020-06-30,California,3371,103850,658537,0.0051189227029005205,0.0051189227029005205,CA,27105651,0.6787017464788733,NA,NA,NA,NA,NA
2020-06-30,Colorado,381,7091,87253,0.0043666120362623635,0.0043666120362623635,CO,2621238,0.44841750876310615,NA,NA,NA,NA,NA
2020-06-30,Connecticut,1376,16703,356528,0.003859444419512633,0.003859444419512633,CT,3342124,0.9379873592509851,NA,NA,NA,NA,NA
2020-06-30,Delaware,280,5065,194752,0.0014377259283601708,0.0014377259283601708,DE,927754,0.9438993992237218,NA,NA,NA,NA,NA
2020-06-30,District of Columbia,551,10327,235249,0.0023421991166806236,0.0023421991166806236,DC,634085,0.8984568168003072,NA,NA,NA,NA,NA
2020-06-30,Florida,991,36820,311271,0.0031837209377038015,0.0031837209377038015,FL,15202488,0.6912421224935207,NA,NA,NA,NA,NA
2020-06-30,Georgia,312,8082,65946,0.004731143662996998,0.004731143662996998,GA,5522931,0.5144261882806606,NA,NA,NA,NA,NA
2020-06-30,Hawaii,12,652,202267,5.932752253209866e-5,5.932752253209866e-5,HI,600979,0.42541463449164363,NA,NA,NA,NA,NA
2020-06-30,Idaho,25,2169,38849,6.435172076501326e-4,6.435172076501326e-4,ID,583239,0.31938001051386516,NA,NA,NA,NA,NA
2020-06-30,Illinois,4565,90536,121844,0.03746594005449591,0.03746594005449591,IL,10621348,0.8389889175888844,NA,NA,NA,NA,NA
2020-06-30,Indiana,707,11329,71619,0.009871682095533308,0.009871682095533308,IN,4120755,0.6109030665569615,NA,NA,NA,NA,NA
2020-06-30,Iowa,177,6037,31238,0.005666175811511621,0.005666175811511621,IA,2021356,0.6356765256222778,NA,NA,NA,NA,NA
2020-06-30,Kansas,86,2234,27227,0.0031586293017960114,0.0031586293017960114,KS,1180437,0.4055982765018761,NA,NA,NA,NA,NA
2020-06-30,Kentucky,193,3901,36620,0.005270344074276352,0.005270344074276352,KY,2467572,0.5483871111120988,NA,NA,NA,NA,NA
2020-06-30,Louisiana,534,9489,70436,0.007581350445794764,0.007581350445794764,LA,4794441,1.032132446966533,NA,NA,NA,NA,NA
2020-06-30,Maine,60,1715,74678,8.034494764187579e-4,8.034494764187579e-4,ME,638144,0.47417799210872424,NA,NA,NA,NA,NA
2020-06-30,Maryland,738,18572,232526,0.0031738386244979057,0.0031738386244979057,MD,4321398,0.7103917068872552,NA,NA,NA,NA,NA
2020-06-30,Massachusetts,1862,22636,405441,0.004592530109189747,0.004592530109189747,MA,7460010,1.0692901986641057,NA,NA,NA,NA,NA
2020-06-30,Michigan,2720,22767,114791,0.023695237431505953,0.023695237431505953,MI,7099612,0.7067806869089099,NA,NA,NA,NA,NA
2020-06-30,Minnesota,776,11796,63366,0.012246315058548748,0.012246315058548748,MN,3982212,0.6985515737623823,NA,NA,NA,NA,NA
2020-06-30,Mississippi,78,2111,35430,0.002201524132091448,0.002201524132091448,MS,1928129,0.6450188340927187,NA,NA,NA,NA,NA
2020-06-30,Missouri,568,6582,56155,0.010114860653548215,0.010114860653548215,MO,2775118,0.44982923425299914,NA,NA,NA,NA,NA
2020-06-30,Montana,6,263,18427,3.2560916047104794e-4,3.2560916047104794e-4,MT,576884,0.5308292539291104,NA,NA,NA,NA,NA
2020-06-30,Nebraska,93,7084,20362,0.00456733130340831,0.00456733130340831,NE,1458010,0.7467133060530481,NA,NA,NA,NA,NA
2020-06-30,Nevada,416,15095,162113,0.002566111292740249,0.002566111292740249,NV,2291168,0.7297503551339954,NA,NA,NA,NA,NA
2020-06-30,New Hampshire,246,3275,113309,0.002171054373439003,0.002171054373439003,NH,1011041,0.7373134001823154,NA,NA,NA,NA,NA
2020-06-30,New Jersey,2021,19579,386182,0.005233283788472792,0.005233283788472792,NJ,9554878,1.0691885141614736,NA,NA,NA,NA,NA
2020-06-30,New Mexico,168,3375,59909,0.0028042531172277957,0.0028042531172277957,NM,2279321,1.087130360958486,NA,NA,NA,NA,NA
2020-06-30,New York,7165,66515,303961,0.023572103000055928,0.023572103000055928,NY,26201778,1.3477934209511073,NA,NA,NA,NA,NA
2020-06-30,North Carolina,150,11449,102824,0.0014588033922041546,0.0014588033922041546,NC,5753188,0.5421449504801213,NA,NA,NA,NA,NA
2020-06-30,North Dakota,66,2245,13855,0.004763623240707326,0.004763623240707326,ND,1186387,1.5575044996672018,NA,NA,NA,NA,NA
2020-06-30,Ohio,349,9148,129878,0.002687137159488135,0.002687137159488135,OH,5401007,0.45975016386186235,NA,NA,NA,NA,NA
2020-06-30,Oklahoma,70,3424,50088,0.0013975403290209232,0.0013975403290209232,OK,2233438,0.5647382181742785,NA,NA,NA,NA,NA
2020-06-30,Oregon,69,2202,110993,6.216608254574613e-4,6.216608254574613e-4,OR,2365943,0.5500798634764676,NA,NA,NA,NA,NA
2020-06-30,Pennsylvania,1606,26133,185536,0.0086560020696792,0.0086560020696792,PA,6158969,0.480385074370754,NA,NA,NA,NA,NA
2020-06-30,Rhode Island,789,12937,151337,0.005213530068654724,0.005213530068654724,RI,1725809,1.6340412437509468,NA,NA,NA,NA,NA
2020-06-30,South Carolina,83,5009,107264,7.737917661097852e-4,7.737917661097852e-4,SC,2447080,0.4696800445288958,NA,NA,NA,NA,NA
2020-06-30,South Dakota,57,3610,13009,0.004381581981704973,0.004381581981704973,SD,622811,0.6896925562580077,NA,NA,NA,NA,NA
2020-06-30,Tennessee,192,10028,70403,0.0027271565132167665,0.0027271565132167665,TN,5253138,0.761591456713804,NA,NA,NA,NA,NA
2020-06-30,Texas,631,31422,113265,0.005571006047764093,0.005571006047764093,TX,15546372,0.5274909660935861,NA,NA,NA,NA,NA
2020-06-30,Utah,107,11166,86647,0.001234895610927095,0.001234895610927095,UT,2739006,0.83452341779094,NA,NA,NA,NA,NA
2020-06-30,Vermont,39,607,38999,0.0010000256416831201,0.0010000256416831201,VT,511062,0.8137139545362632,NA,NA,NA,NA,NA
2020-06-30,Virginia,488,13850,63226,0.007718343719355961,0.007718343719355961,VA,4375285,0.5072082641159907,NA,NA,NA,NA,NA
2020-06-30,Washington,608,10338,185729,0.003273586785047031,0.003273586785047031,WA,4478177,0.5743387926280283,NA,NA,NA,NA,NA
2020-06-30,West Virginia,20,458,31441,6.361120829490156e-4,6.361120829490156e-4,WV,1135534,0.638632899717109,NA,NA,NA,NA,NA
2020-06-30,Wisconsin,407,11358,78681,0.0051727863143579775,0.0051727863143579775,WI,4615960,0.7888170205494083,NA,NA,NA,NA,NA
2020-06-30,Wyoming,19,356,23150,8.207343412526998e-4,8.207343412526998e-4,WY,326989,0.5766747497905736,NA,NA,NA,NA,NA
2020-07-07,Alabama,155,5635,71060,0.0021812552772305094,0.0021812552772305094,AL,3069184,0.625264127188497,NA,NA,NA,NA,NA
2020-07-07,Alaska,7,641,22454,3.117484635254298e-4,3.117484635254298e-4,AK,852175,1.1609981989149893,NA,NA,NA,NA,NA
2020-07-07,Arizona,933,67543,428159,0.0021790970176966966,0.0021790970176966966,AZ,5931748,0.803924380191611,NA,NA,NA,NA,NA
2020-07-07,Arkansas,62,4171,39192,0.0015819555011226782,0.0015819555011226782,AR,2342793,0.7709091806515301,NA,NA,NA,NA,NA
2020-07-07,California,3582,120764,658537,0.005439329908570057,0.005439329908570057,CA,31963962,0.8003495962441315,NA,NA,NA,NA,NA
2020-07-07,Colorado,383,7477,87253,0.004389533884221746,0.004389533884221746,CO,2969586,0.5080097099835259,NA,NA,NA,NA,NA
2020-07-07,Connecticut,1380,16837,356528,0.0038706637346856347,0.0038706637346856347,CT,3849671,1.0804335013527622,NA,NA,NA,NA,NA
2020-07-07,Delaware,285,5555,194752,0.0014633996056523167,0.0014633996056523167,DE,1116437,1.1358659877199497,NA,NA,NA,NA,NA
2020-07-07,District of Columbia,561,10569,235249,0.002384707267618566,0.002384707267618566,DC,732481,1.037877489022301,NA,NA,NA,NA,NA
2020-07-07,Florida,1057,51058,311271,0.0033957548245740848,0.0033957548245740848,FL,18041152,0.8203133724366845,NA,NA,NA,NA,NA
2020-07-07,Georgia,316,9972,65946,0.004791799350984139,0.004791799350984139,GA,6472301,0.602854015890314,NA,NA,NA,NA,NA
2020-07-07,Hawaii,13,788,202267,6.427148274310688e-5,6.427148274310688e-5,HI,677400,0.47951072068181977,NA,NA,NA,NA,NA
2020-07-07,Idaho,25,3252,38849,6.435172076501326e-4,6.435172076501326e-4,ID,701082,0.38391050072282823,NA,NA,NA,NA,NA
2020-07-07,Illinois,4651,93053,121844,0.038171760611930006,0.038171760611930006,IL,12091858,0.955145698555258,NA,NA,NA,NA,NA
2020-07-07,Indiana,720,11723,71619,0.010053198173668999,0.010053198173668999,IN,4579940,0.6789773695953508,NA,NA,NA,NA,NA
2020-07-07,Iowa,181,6739,31238,0.005794224982393239,0.005794224982393239,IA,2285032,0.7185974181172068,NA,NA,NA,NA,NA
2020-07-07,Kansas,91,2635,27227,0.0033422705402725234,0.0033422705402725234,KS,1345467,0.46230260173999094,NA,NA,NA,NA,NA
2020-07-07,Kentucky,201,4233,36620,0.005488803932277444,0.005488803932277444,KY,2755845,0.612452191150946,NA,NA,NA,NA,NA
